#curie_map:
#  BSPO: "http://purl.obolibrary.org/obo/BSPO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  DoOR: "http://neuro.uni-konstanz.de/DoOR/content/receptor.php?OR="
#  FBbt: "http://purl.obolibrary.org/obo/FBbt_"
#  FlyBrain_NDB: "https://flybrain-ndb.virtualflybrain.org/neuronrec-"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  ORCID: "https://orcid.org/"
#  UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#  atlas: "https://www.ento.csiro.au/biology/drosophila/melanogaster.html?"
#  larvalbrain_axon_tract: "http://www.larvalbrain.org/#/browse/axontract/"
#  larvalbrain_neuropil: "http://www.larvalbrain.org/#/browse/neuropil/"
#  obo: "http://purl.obolibrary.org/obo/"
#mapping_set_id: "http://purl.obolibrary.org/obo/fbbt/fbbt-mappings.sssom.tsv"
#mapping_set_description: "Mappings between the Drosophila Anatomy Ontology and foreign ontologies."
#creator_id:
#  - "ORCID:0000-0002-1373-1705"
#  - "ORCID:0000-0002-6095-8718"
#license: "https://creativecommons.org/licenses/by/4.0/"
#subject_source: "obo:fbbt.owl"
subject_id	subject_label	predicate_id	object_id	mapping_justification	object_source	mapping_date	comment
FBbt:00048214	bitter-sensing neuron of prothoracic leg tarsal taste bristle 5s	skos:exactMatch	FlyBrain_NDB:10277	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048214	bitter-sensing neuron of prothoracic leg tarsal taste bristle 5s	skos:exactMatch	FlyBrain_NDB:10280	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048214	bitter-sensing neuron of prothoracic leg tarsal taste bristle 5s	skos:narrowMatch	FlyBrain_NDB:10288	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048215	sugar-sensing neuron of prothoracic leg tarsal taste bristle 2b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048216	sugar-sensing neuron of prothoracic leg tarsal taste bristle 3b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048218	sugar-sensing neuron of prothoracic leg tarsal taste bristle 4s	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048219	sugar-sensing neuron of prothoracic leg tarsal taste bristle 5b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048220	sugar-sensing neuron of prothoracic leg tarsal taste bristle 5v	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048221	sugar-sensing neuron of prothoracic leg tarsal taste bristle 5s	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048226	sugar-sensing neuron of mesothoracic leg tarsal taste bristle 4s	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048227	sugar-sensing neuron of mesothoracic leg tarsal taste bristle 5b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048229	sugar-sensing neuron of metathoracic leg tarsal taste bristle 4s	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048230	sugar-sensing neuron of metathoracic leg tarsal taste bristle 5b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration		2024-07-11	
FBbt:00048232	sugar-sensing neuron of large labellar taste bristle	skos:exactMatch	FlyBrain_NDB:10383	semapv:ManualMappingCuration		2024-07-11	
FBbt:00049461	adult CREa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10535	semapv:ManualMappingCuration		2024-07-11	
FBbt:00049464	adult SMPad1 lineage clone	skos:exactMatch	FlyBrain_NDB:10583	semapv:ManualMappingCuration		2024-07-11	
FBbt:00049657	adult hygrosensory neuron Ir40a VP4 chamber I	skos:exactMatch	DoOR:Ir40a.VP4	semapv:ManualMappingCuration		2024-10-17	
FBbt:00050001	adult LHa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10551	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050004	adult SLPa&l1 lineage clone	skos:exactMatch	FlyBrain_NDB:10570	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050013	adult VPNl&d1 lineage clone	skos:exactMatch	FlyBrain_NDB:10609	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050016	adult WEDa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10619	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050019	adult DM1 lineage clone	skos:exactMatch	FlyBrain_NDB:10537	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050022	adult SMPpd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10588	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050024	adult ALl1 lineage clone	skos:exactMatch	FlyBrain_NDB:10527	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050027	adult LHa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10550	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050033	adult LHl2 lineage clone	skos:exactMatch	FlyBrain_NDB:10556	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050039	adult ALlv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10528	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050045	adult SLPpm1 lineage clone	skos:exactMatch	FlyBrain_NDB:10581	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050048	adult LHl1 lineage clone	skos:exactMatch	FlyBrain_NDB:10555	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050051	adult VESa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10565	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050060	adult DM5 lineage clone	skos:exactMatch	FlyBrain_NDB:10541	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050063	adult AOTUv4 lineage clone	skos:exactMatch	FlyBrain_NDB:10533	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050066	adult VLPl&p1 lineage clone	skos:exactMatch	FlyBrain_NDB:10597	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050072	adult WEDd2 lineage clone	skos:exactMatch	FlyBrain_NDB:10621	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050075	adult VLPl&d1 lineage clone	skos:exactMatch	FlyBrain_NDB:10596	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050081	adult LHp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10559	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050084	adult DL2 lineage clone	skos:exactMatch	FlyBrain_NDB:10544	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050087	adult WEDa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10618	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050093	adult PSp3 lineage clone	skos:exactMatch	FlyBrain_NDB:10568	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050095	adult ALad1 lineage clone	skos:exactMatch	FlyBrain_NDB:10526	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050098	adult LHd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10554	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050101	adult DM3 lineage clone	skos:exactMatch	FlyBrain_NDB:10539	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050104	adult VLPl1 lineage clone	skos:exactMatch	FlyBrain_NDB:10599	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050107	adult VPNd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10605	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050119	adult VESa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10590	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050122	adult DM2 lineage clone	skos:exactMatch	FlyBrain_NDB:10538	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050125	adult SLPad1 lineage clone	skos:exactMatch	FlyBrain_NDB:10571	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050128	adult AOTUv3 lineage clone	skos:exactMatch	FlyBrain_NDB:10532	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050131	adult VLPp&l1 lineage clone	skos:exactMatch	FlyBrain_NDB:10602	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050134	adult VLPa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10592	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050137	adult EBa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10545	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050140	adult LHp2 lineage clone	skos:exactMatch	FlyBrain_NDB:10560	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050143	adult DM6 lineage clone	skos:exactMatch	FlyBrain_NDB:10542	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050146	adult VLPl&p2 lineage clone	skos:exactMatch	FlyBrain_NDB:10598	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050152	adult SLPal3 lineage clone	skos:exactMatch	FlyBrain_NDB:10574	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050158	adult VLPa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10591	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050161	adult VPNp&v1 lineage clone	skos:exactMatch	FlyBrain_NDB:10610	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050161	adult VPNp&v1 lineage clone	skos:narrowMatch	FlyBrain_NDB:10614	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050164	adult PSp2 lineage clone	skos:exactMatch	FlyBrain_NDB:10567	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050167	adult LALv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10549	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050182	adult AOTUv2 lineage clone	skos:exactMatch	FlyBrain_NDB:10531	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050185	adult DL1 lineage clone	skos:exactMatch	FlyBrain_NDB:10543	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050188	adult FLAa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10548	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050191	adult FLAa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10547	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050194	adult SMPp&v1 lineage clone	skos:exactMatch	FlyBrain_NDB:10586	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050196	adult ALv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10529	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050199	adult VLPp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10603	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050202	adult SMPad2 lineage clone	skos:exactMatch	FlyBrain_NDB:10584	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050205	adult CLp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10534	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050208	adult VLPd&p1 lineage clone	skos:exactMatch	FlyBrain_NDB:10593	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050211	adult VLPp2 lineage clone	skos:exactMatch	FlyBrain_NDB:10604	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050214	adult PSp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10566	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050220	adult SLPal1 lineage clone	skos:exactMatch	FlyBrain_NDB:10572	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050223	adult AOTUv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10530	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050226	adult VLPl2 lineage clone	skos:exactMatch	FlyBrain_NDB:10600	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050229	adult SLPpl1 lineage clone	skos:exactMatch	FlyBrain_NDB:10579	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050232	adult VLPd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10594	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050235	adult SLPp&v1 lineage clone	skos:exactMatch	FlyBrain_NDB:10578	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050238	adult SLPav2 lineage clone	skos:exactMatch	FlyBrain_NDB:10576	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050241	adult WEDd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10620	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050250	adult VPNp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10611	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050253	adult DM4 lineage clone	skos:exactMatch	FlyBrain_NDB:10540	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050256	adult LHl3 lineage clone	skos:exactMatch	FlyBrain_NDB:10557	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050262	adult LHl4 lineage clone	skos:exactMatch	FlyBrain_NDB:10558	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050265	adult SLPav1 lineage clone	skos:exactMatch	FlyBrain_NDB:10575	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050268	adult SLPal2 lineage clone	skos:exactMatch	FlyBrain_NDB:10573	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050271	adult MBp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10561	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050274	adult CREa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10536	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050277	adult SIPa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10569	semapv:ManualMappingCuration		2024-07-11	
FBbt:00050280	adult LHa3 lineage clone	skos:exactMatch	FlyBrain_NDB:10552	semapv:ManualMappingCuration		2024-07-11	
FBbt:00051079	tarsus	skos:exactMatch	atlas:tarsi	semapv:ManualMappingCuration		2024-07-11	
FBbt:00051080	prothoracic tarsus	skos:exactMatch	atlas:protarsus	semapv:ManualMappingCuration		2024-07-11	
FBbt:00051081	mesothoracic tarsus	skos:exactMatch	atlas:mesotarsus	semapv:ManualMappingCuration		2024-07-11	
FBbt:00051082	metathoracic tarsus	skos:exactMatch	atlas:metatarsus	semapv:ManualMappingCuration		2024-07-11	
FBbt:00051211	left side of organism	semapv:crossSpeciesExactMatch	BSPO:0000000	semapv:ManualMappingCuration	obo:bspo.owl	2024-07-12	
FBbt:00051212	right side of organism	semapv:crossSpeciesExactMatch	BSPO:0000007	semapv:ManualMappingCuration	obo:bspo.owl	2024-07-12	
FBbt:00051495	adult olfactory receptor neuron Ir75c	skos:broadMatch	DoOR:ac3A	semapv:ManualMappingCuration		2024-10-17	
FBbt:00051495	adult olfactory receptor neuron Ir75c	skos:broadMatch	DoOR:ac3_noOr35a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00051495	adult olfactory receptor neuron Ir75c	skos:exactMatch	FlyBrain_NDB:10386	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053239	vertex	skos:exactMatch	atlas:vertex	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053240	lunule	skos:exactMatch	atlas:lunule	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053243	prepronotum	skos:exactMatch	atlas:antepronotum	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053244	radial sector vein	skos:relatedMatch	atlas:Rs	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053245	first anal vein	skos:exactMatch	atlas:A1	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053246	second anterior cubital vein	skos:exactMatch	atlas:CuA2	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053247	posterior cubital vein	skos:exactMatch	atlas:CuP	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053248	anterior cubital vein	skos:exactMatch	atlas:CuA	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053251	fused first anal and second anterior cubital vein	skos:exactMatch	atlas:A1+CuA2	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053253	humeral break	skos:exactMatch	atlas:hb	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053254	subcostal break	skos:exactMatch	atlas:sb	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053255	second basal and discal wing cell	skos:exactMatch	atlas:bm+dm	semapv:ManualMappingCuration		2024-07-11	
FBbt:00053256	mesothoracic mediotergite	skos:exactMatch	atlas:mediotergite	semapv:ManualMappingCuration		2024-07-11	
FBbt:00057001	anterior-posterior subdivision of organism	semapv:crossSpeciesExactMatch	UBERON:6057001	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00057012	female germline cell	semapv:crossSpeciesExactMatch	CL:0000025	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00058020	juvenile hormone secreting cell	semapv:crossSpeciesExactMatch	CL:0000482	semapv:ManualMappingCuration	obo:cl.owl	2024-07-12	
FBbt:00058156	sugar-sensing neuron of labellar taste bristle	skos:exactMatch	FlyBrain_NDB:10285	semapv:ManualMappingCuration		2024-07-11	
FBbt:00058291	dorsal vessel	semapv:crossSpeciesExactMatch	UBERON:0015231	semapv:ManualMappingCuration	obo:uberon.owl	2024-07-12	
FBbt:00067001	adult olfactory receptor neuron Or2a	skos:exactMatch	DoOR:Or2a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067001	adult olfactory receptor neuron Or2a	skos:exactMatch	FlyBrain_NDB:10397	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067003	adult olfactory receptor neuron Or59b	skos:exactMatch	DoOR:Or59b	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067003	adult olfactory receptor neuron Or59b	skos:exactMatch	FlyBrain_NDB:10410	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067005	adult olfactory receptor neuron Or7a	skos:exactMatch	DoOR:Or7a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067005	adult olfactory receptor neuron Or7a	skos:exactMatch	FlyBrain_NDB:10420	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067007	adult olfactory receptor neuron Or59c	skos:exactMatch	DoOR:Or59c	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067007	adult olfactory receptor neuron Or59c	skos:exactMatch	FlyBrain_NDB:10411	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067009	adult olfactory receptor neuron Or9a	skos:exactMatch	DoOR:Or9a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067009	adult olfactory receptor neuron Or9a	skos:exactMatch	FlyBrain_NDB:10430	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067011	adult olfactory receptor neuron Or65	skos:exactMatch	DoOR:Or65a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067011	adult olfactory receptor neuron Or65	skos:exactMatch	DoOR:Or65b	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067011	adult olfactory receptor neuron Or65	skos:exactMatch	DoOR:Or65c	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067011	adult olfactory receptor neuron Or65	skos:exactMatch	FlyBrain_NDB:10412	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067013	adult olfactory receptor neuron Or10a	skos:exactMatch	DoOR:Or10a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067013	adult olfactory receptor neuron Or10a	skos:narrowMatch	FlyBrain_NDB:10389	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067013	adult olfactory receptor neuron Or10a	skos:narrowMatch	FlyBrain_NDB:10392	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067014	adult antennal lobe projection neuron DC1 adPN	skos:exactMatch	FlyBrain_NDB:10486	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067016	adult olfactory receptor neuron Or13a	skos:exactMatch	DoOR:Or13a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067016	adult olfactory receptor neuron Or13a	skos:exactMatch	FlyBrain_NDB:10393	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067017	adult antennal lobe projection neuron DM3 adPN	skos:exactMatch	FlyBrain_NDB:10495	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067018	adult olfactory receptor neuron Or19	skos:exactMatch	FlyBrain_NDB:10394	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067020	adult olfactory receptor neuron Or67a	skos:exactMatch	DoOR:Or67a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067020	adult olfactory receptor neuron Or67a	skos:exactMatch	FlyBrain_NDB:10413	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067021	adult antennal lobe projection neuron DP1m adPN	skos:exactMatch	FlyBrain_NDB:10498	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067023	adult olfactory receptor neuron Or67b	skos:exactMatch	DoOR:Or67b	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067023	adult olfactory receptor neuron Or67b	skos:exactMatch	FlyBrain_NDB:10414	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067025	adult olfactory receptor neuron Or22	skos:exactMatch	FlyBrain_NDB:10395	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067027	adult olfactory receptor neuron Or67c	skos:exactMatch	FlyBrain_NDB:10415	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067028	adult antennal lobe projection neuron DL5 adPN	skos:exactMatch	FlyBrain_NDB:10491	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067031	adult olfactory receptor neuron Or67d	skos:exactMatch	FlyBrain_NDB:10416	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067033	adult olfactory receptor neuron Or23a	skos:exactMatch	DoOR:Or23a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067033	adult olfactory receptor neuron Or23a	skos:exactMatch	FlyBrain_NDB:10396	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067034	adult olfactory receptor neuron Or69a	skos:exactMatch	DoOR:Or69a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067034	adult olfactory receptor neuron Or69a	skos:exactMatch	FlyBrain_NDB:10417	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067036	adult olfactory receptor neuron Or33c/85e	skos:exactMatch	DoOR:pb2A	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067036	adult olfactory receptor neuron Or33c/85e	skos:exactMatch	FlyBrain_NDB:10398	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067039	adult olfactory receptor neuron Or35a	skos:exactMatch	DoOR:ac3B	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067039	adult olfactory receptor neuron Or35a	skos:narrowMatch	FlyBrain_NDB:10399	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067039	adult olfactory receptor neuron Or35a	skos:narrowMatch	FlyBrain_NDB:10432	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067041	adult olfactory receptor neuron Or71a	skos:exactMatch	DoOR:Or71a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067041	adult olfactory receptor neuron Or71a	skos:exactMatch	FlyBrain_NDB:10419	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067042	adult olfactory receptor neuron Or42a	skos:exactMatch	DoOR:Or42a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067042	adult olfactory receptor neuron Or42a	skos:exactMatch	FlyBrain_NDB:10400	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067044	adult olfactory receptor neuron Or82a	skos:exactMatch	DoOR:Or82a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067044	adult olfactory receptor neuron Or82a	skos:exactMatch	FlyBrain_NDB:10421	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067046	adult olfactory receptor neuron Or42b	skos:exactMatch	DoOR:Or42b	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067046	adult olfactory receptor neuron Or42b	skos:exactMatch	FlyBrain_NDB:10401	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067047	adult olfactory receptor neuron Or83c	skos:exactMatch	DoOR:Or83c	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067047	adult olfactory receptor neuron Or83c	skos:exactMatch	FlyBrain_NDB:10422	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067048	adult olfactory receptor neuron Or43a	skos:exactMatch	DoOR:Or43a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067048	adult olfactory receptor neuron Or43a	skos:exactMatch	FlyBrain_NDB:10402	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067049	adult olfactory receptor neuron Or85a	skos:exactMatch	DoOR:ab2B	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067049	adult olfactory receptor neuron Or85a	skos:exactMatch	FlyBrain_NDB:10423	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067050	adult olfactory receptor neuron Or43b	skos:exactMatch	DoOR:Or43b	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067050	adult olfactory receptor neuron Or43b	skos:exactMatch	FlyBrain_NDB:10403	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067051	adult olfactory receptor neuron Or85d	skos:exactMatch	DoOR:Or85d	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067051	adult olfactory receptor neuron Or85d	skos:exactMatch	FlyBrain_NDB:10426	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067052	adult olfactory receptor neuron Or46a	skos:exactMatch	DoOR:Or46a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067052	adult olfactory receptor neuron Or46a	skos:exactMatch	FlyBrain_NDB:10404	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067054	adult olfactory receptor neuron Or47a	skos:exactMatch	DoOR:ab5B	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067054	adult olfactory receptor neuron Or47a	skos:exactMatch	FlyBrain_NDB:10405	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067055	adult olfactory receptor neuron Or49a/85f	skos:exactMatch	FlyBrain_NDB:10407	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067056	adult olfactory receptor neuron Or47b	skos:exactMatch	DoOR:Or47b	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067056	adult olfactory receptor neuron Or47b	skos:exactMatch	FlyBrain_NDB:10406	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067057	adult olfactory receptor neuron Or88a	skos:exactMatch	DoOR:Or88a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067057	adult olfactory receptor neuron Or88a	skos:exactMatch	FlyBrain_NDB:10427	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067059	adult olfactory receptor neuron Or92a	skos:exactMatch	DoOR:Or92a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067059	adult olfactory receptor neuron Or92a	skos:exactMatch	FlyBrain_NDB:10428	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067061	adult olfactory receptor neuron Or49b	skos:exactMatch	DoOR:Or49b	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067061	adult olfactory receptor neuron Or49b	skos:exactMatch	FlyBrain_NDB:10408	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067062	adult olfactory receptor neuron Or98a	skos:exactMatch	DoOR:Or98a	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067062	adult olfactory receptor neuron Or98a	skos:exactMatch	FlyBrain_NDB:10429	semapv:ManualMappingCuration		2024-07-11	
FBbt:00067063	adult olfactory receptor neuron Or56a	skos:exactMatch	DoOR:ab4B	semapv:ManualMappingCuration		2024-10-17	
FBbt:00067063	adult olfactory receptor neuron Or56a	skos:exactMatch	FlyBrain_NDB:10409	semapv:ManualMappingCuration		2024-07-11	
