primary_type	specificity	FBbt_id	FBbt_name	references
CB0475		FBbt:20004236	adult CB0475 neuron	
CB0477		FBbt:20004237	adult CB0477 neuron	
CB0478		FBbt:20004238	adult CB0478 neuron	
CB0479		FBbt:20004239	adult CB0479 neuron	
CB0480		FBbt:20004240	adult CB0480 neuron	
CB0481		FBbt:20004241	adult CB0481 neuron	
CB0483		FBbt:20004242	adult CB0483 neuron	
CB0484		FBbt:20004243	adult CB0484 neuron	
CB0485		FBbt:20004244	adult CB0485 neuron	
CB0486		FBbt:20004245	adult CB0486 neuron	
CB0487		FBbt:20004246	adult CB0487 neuron	
CB0488		FBbt:20004247	adult CB0488 neuron	
CB0489		FBbt:20004248	adult CB0489 neuron	
CB0491		FBbt:20004249	adult CB0491 neuron	
CB0492		FBbt:20004250	adult CB0492 neuron	
CB0493		FBbt:00052225	adult roundtree subesophageal neuron	
CB0494		FBbt:20004252	adult CB0494 neuron	
CB0495		FBbt:20004253	adult CB0495 neuron	
CB0496		FBbt:20004254	adult CB0496 neuron	
CB0497		FBbt:20004255	adult CB0497 neuron	
CB0498		FBbt:20004256	adult CB0498 neuron	
CB0499		FBbt:00051932	adult rattle subesophageal neuron	
CB0500		FBbt:20004258	adult CB0500 neuron	
CB0501		FBbt:20004259	adult CB0501 neuron	
CB0502		FBbt:20004260	adult CB0502 neuron	
CB0503		FBbt:20004261	adult CB0503 neuron	
CB0504		FBbt:20004262	adult CB0504 neuron	
CB0507		FBbt:20004263	adult CB0507 neuron	
CB0508		FBbt:20004264	adult CB0508 neuron	
CB0509		FBbt:20004265	adult CB0509 neuron	
CB0510		FBbt:20004266	adult CB0510 neuron	
CB0512		FBbt:20004267	adult CB0512 neuron	
CB0514		FBbt:20004268	adult CB0514 neuron	
CB0515		FBbt:20004269	adult CB0515 neuron	
CB0516		FBbt:20004270	adult CB0516 neuron	
CB0517		FBbt:20004271	adult CB0517 neuron	
CB0518		FBbt:20004272	adult CB0518 neuron	
CB0519		FBbt:20004273	adult CB0519 neuron	
CB0521		FBbt:20004274	adult CB0521 neuron	
CB0522		FBbt:20004275	adult CB0522 neuron	
CB0523		FBbt:20004276	adult CB0523 neuron	
CB0524		FBbt:20004277	adult CB0524 neuron	
CB0525		FBbt:20004278	adult CB0525 neuron	
CB0526		FBbt:20004279	adult CB0526 neuron	
CB0527		FBbt:20004280	adult CB0527 neuron	
CB0528		FBbt:20004281	adult CB0528 neuron	
CB0529		FBbt:20004282	adult CB0529 neuron	
CB0530		FBbt:20004283	adult CB0530 neuron	
CB0531		FBbt:20004284	adult CB0531 neuron	
CB0532		FBbt:20004285	adult CB0532 neuron	
CB0533		FBbt:20004286	adult CB0533 neuron	
CB0534		FBbt:20004287	adult CB0534 neuron	
CB0538		FBbt:20004288	adult CB0538 neuron	
CB0539		FBbt:20004289	adult CB0539 neuron	
CB0540		FBbt:20004290	adult CB0540 neuron	
CB0541		FBbt:20004291	adult CB0541 neuron	
CB0542		FBbt:20004292	adult CB0542 neuron	
CB0543		FBbt:00051864	adult broom subesophageal neuron	
CB0544		FBbt:20004294	adult CB0544 neuron	
CB0545		FBbt:20004295	adult CB0545 neuron	
CB0546		FBbt:20004296	adult CB0546 neuron	
CB0547		FBbt:20004297	adult CB0547 neuron	
CB0548		FBbt:20004298	adult CB0548 neuron	
CB0549		FBbt:20004299	adult CB0549 neuron	
CB0550		FBbt:20004300	adult CB0550 neuron	
CB0552		FBbt:20004301	adult CB0552 neuron	
CB0553		FBbt:00051935	adult roundup subesophageal neuron	
CB0555		FBbt:20004303	adult CB0555 neuron	
CB0556		FBbt:20004304	adult CB0556 neuron	
CB0557		FBbt:20004305	adult CB0557 neuron	
CB0558		FBbt:20004306	adult CB0558 neuron	
CB0559		FBbt:20004307	adult CB0559 neuron	
CB0560		FBbt:20004308	adult CB0560 neuron	
CB0561		FBbt:20004309	adult CB0561 neuron	
CB0563		FBbt:20004310	adult CB0563 neuron	
CB0564		FBbt:20004311	adult CB0564 neuron	
CB0565		FBbt:20004312	adult CB0565 neuron	
CB0567		FBbt:20004314	adult CB0567 neuron	
CB0568		FBbt:20004315	adult CB0568 neuron	
CB0571		FBbt:00051930	adult pringle subesophageal neuron	
CB0572		FBbt:20004317	adult CB0572 neuron	
CB0573		FBbt:20004318	adult CB0573 neuron	
CB0574		FBbt:20004319	adult CB0574 neuron	
CB0575		FBbt:20004320	adult CB0575 neuron	
CB0576		FBbt:20004321	adult CB0576 neuron	
CB0578		FBbt:20004322	adult CB0578 neuron	
CB0579		FBbt:00051952	adult tulip subesophageal neuron	
CB0580		FBbt:20004324	adult CB0580 neuron	
CB0581		FBbt:20004325	adult CB0581 neuron	
CB0582		FBbt:20004326	adult CB0582 neuron	
CB0583		FBbt:20004327	adult CB0583 neuron	
CB0584		FBbt:20004328	adult CB0584 neuron	
CB0585		FBbt:20004329	adult CB0585 neuron	
CB0586		FBbt:20004330	adult CB0586 neuron	
CB0587		FBbt:20004331	adult CB0587 neuron	
CB0588		FBbt:20004332	adult CB0588 neuron	
CB0591		FBbt:20004333	adult CB0591 neuron	
CB0593		FBbt:20004335	adult CB0593 neuron	
CB0595		FBbt:20004337	adult CB0595 neuron	
CB0596		FBbt:20004338	adult CB0596 neuron	
CB0597		FBbt:20004339	adult CB0597 neuron	
CB0598		FBbt:20004340	adult CB0598 neuron	
CB0599		FBbt:20004341	adult CB0599 neuron	
CB0600		FBbt:20004342	adult CB0600 neuron	
CB0601		FBbt:20004343	adult CB0601 neuron	
CB0602		FBbt:20004344	adult CB0602 neuron	
CB0603		FBbt:20004345	adult CB0603 neuron	
CB0604		FBbt:20004346	adult CB0604 neuron	
CB0605		FBbt:20004347	adult CB0605 neuron	
CB0606		FBbt:20004348	adult CB0606 neuron	
CB0607		FBbt:20004349	adult CB0607 neuron	
CB0608		FBbt:20004350	adult CB0608 neuron	
CB0609		FBbt:20004351	adult CB0609 neuron	
CB0610		FBbt:20004352	adult CB0610 neuron	
CB0611		FBbt:20004353	adult CB0611 neuron	
CB0612		FBbt:20004354	adult CB0612 neuron	
CB0615		FBbt:20004355	adult CB0615 neuron	
CB0616		FBbt:00051850	adult gustatory second-order neuron type 1	
CB0617		FBbt:20004357	adult CB0617 neuron	
CB0618		FBbt:20004358	adult CB0618 neuron	
CB0619		FBbt:20004359	adult CB0619 neuron	
CB0620		FBbt:20004360	adult CB0620 neuron	
CB0623		FBbt:20004361	adult CB0623 neuron	
CB0624		FBbt:20004362	adult CB0624 neuron	
CB0625		FBbt:20004363	adult CB0625 neuron	
CB0626		FBbt:20004364	adult CB0626 neuron	
CB0627		FBbt:20004365	adult CB0627 neuron	
CB0628		FBbt:20004366	adult CB0628 neuron	
CB0629		FBbt:20004367	adult CB0629 neuron	
CB0630		FBbt:20004368	adult CB0630 neuron	
CB0631		FBbt:20004369	adult CB0631 neuron	
CB0632		FBbt:20004370	adult CB0632 neuron	
CB0633		FBbt:20004371	adult CB0633 neuron	
CB0635		FBbt:20004372	adult CB0635 neuron	
CB0637		FBbt:20004373	adult CB0637 neuron	
CB0638		FBbt:20004374	adult CB0638 neuron	
CB0640		FBbt:20004375	adult CB0640 neuron	
CB0641		FBbt:20004376	adult CB0641 neuron	
CB0642		FBbt:20004377	adult CB0642 neuron	
CB0643		FBbt:20004378	adult CB0643 neuron	
CB0644		FBbt:20004379	adult CB0644 neuron	
CB0645		FBbt:20004380	adult CB0645 neuron	
CB0646		FBbt:20004381	adult CB0646 neuron	
CB0647		FBbt:20004382	adult CB0647 neuron	
CB0648		FBbt:20004383	adult CB0648 neuron	
CB0649		FBbt:20004384	adult CB0649 neuron	
CB0650		FBbt:20004385	adult CB0650 neuron	
CB0651		FBbt:20004386	adult CB0651 neuron	
CB0652		FBbt:20004387	adult CB0652 neuron	
CB0653		FBbt:20004388	adult CB0653 neuron	
CB0654		FBbt:20004389	adult CB0654 neuron	
CB0655		FBbt:20004390	adult CB0655 neuron	
CB0656		FBbt:20004391	adult CB0656 neuron	
CB0657		FBbt:20004392	adult CB0657 neuron	
CB0658		FBbt:20004393	adult CB0658 neuron	
CB0659		FBbt:20004394	adult CB0659 neuron	
CB0660		FBbt:20004395	adult CB0660 neuron	
CB0661		FBbt:20004396	adult CB0661 neuron	
CB0662		FBbt:20004397	adult CB0662 neuron	
CB0663		FBbt:20004398	adult CB0663 neuron	
CB0665		FBbt:20004399	adult CB0665 neuron	
CB0666		FBbt:20004400	adult CB0666 neuron	
CB0667		FBbt:20004401	adult CB0667 neuron	
CB0668		FBbt:20004402	adult CB0668 neuron	
CB0669		FBbt:20004403	adult CB0669 neuron	
CB0670		FBbt:20004404	adult CB0670 neuron	
CB0671		FBbt:20004405	adult CB0671 neuron	
CB0674		FBbt:20004406	adult CB0674 neuron	
CB0675		FBbt:20004407	adult CB0675 neuron	
CB0676		FBbt:20004408	adult CB0676 neuron	
CB0677		FBbt:20004409	adult CB0677 neuron	
CB0678		FBbt:20004410	adult CB0678 neuron	
CB0679		FBbt:20004411	adult CB0679 neuron	
CB0681		FBbt:20004412	adult CB0681 neuron	
CB0682		FBbt:20004413	adult CB0682 neuron	
CB0683		FBbt:20004414	adult CB0683 neuron	
CB0684		FBbt:20004415	adult CB0684 neuron	
CB0685		FBbt:20004416	adult CB0685 neuron	
CB0687		FBbt:20004417	adult CB0687 neuron	
CB0688		FBbt:20004418	adult CB0688 neuron	
CB0689		FBbt:20004419	adult CB0689 neuron	
CB0690		FBbt:20004420	adult CB0690 neuron	
CB0695		FBbt:20004425	adult CB0695 neuron	
CB0696		FBbt:20004426	adult CB0696 neuron	
CB0698		FBbt:20004427	adult CB0698 neuron	
CB0699		FBbt:20004428	adult CB0699 neuron	
CB0700		FBbt:20004429	adult CB0700 neuron	
CB0701		FBbt:00111298	proboscis muscle 9 motor neuron	
CB0703		FBbt:20004431	adult CB0703 neuron	
CB0704		FBbt:20004432	adult CB0704 neuron	
CB0705		FBbt:20004433	adult CB0705 neuron	
CB0706		FBbt:20004434	adult CB0706 neuron	
CB0707		FBbt:20004435	adult CB0707 neuron	
CB0708		FBbt:20004436	adult CB0708 neuron	
CB0709		FBbt:20004437	adult CB0709 neuron	
CB0710		FBbt:20004438	adult CB0710 neuron	
CB0713		FBbt:20004439	adult CB0713 neuron	
CB0715		FBbt:20004440	adult CB0715 neuron	
CB0716		FBbt:20004441	adult CB0716 neuron	
CB0717		FBbt:20004442	adult CB0717 neuron	
CB0718		FBbt:20004443	adult CB0718 neuron	
CB0719		FBbt:20004444	adult CB0719 neuron	
CB0720		FBbt:20004445	adult CB0720 neuron	
CB0721		FBbt:20004446	adult CB0721 neuron	
CB0722		FBbt:20004447	adult CB0722 neuron	
CB0723		FBbt:20004448	adult CB0723 neuron	
CB0724		FBbt:20004449	adult CB0724 neuron	
CB0727		FBbt:20004451	adult CB0727 neuron	
CB0728		FBbt:20004452	adult CB0728 neuron	
CB0731		FBbt:20004453	adult CB0731 neuron	
CB0732		FBbt:20002156	adult posterior ventrolateral protocerebrum neuron 098	
CB0733		FBbt:20004454	adult CB0733 neuron	
CB0734		FBbt:20004455	adult CB0734 neuron	
CB0736		FBbt:20004456	adult CB0736 neuron	
CB0737		FBbt:20004457	adult CB0737 neuron	
CB0738		FBbt:20004458	adult CB0738 neuron	
CB0739		FBbt:20004459	adult CB0739 neuron	
CB0740		FBbt:20004460	adult CB0740 neuron	
CB0742		FBbt:20004461	adult CB0742 neuron	
CB0743		FBbt:20004462	adult CB0743 neuron	
CB0744		FBbt:20004463	adult CB0744 neuron	
CB0746		FBbt:20004464	adult CB0746 neuron	
CB0747		FBbt:20004465	adult CB0747 neuron	
CB0749		FBbt:20004466	adult CB0749 neuron	
CB0750		FBbt:20004467	adult CB0750 neuron	
CB0751		FBbt:20004468	adult CB0751 neuron	
CB0752		FBbt:20004469	adult CB0752 neuron	
CB0753		FBbt:20004470	adult CB0753 neuron	
CB0754		FBbt:20004471	adult CB0754 neuron	
CB0755		FBbt:20004472	adult CB0755 neuron	
CB0756		FBbt:20004473	adult CB0756 neuron	
CB0757		FBbt:20004474	adult CB0757 neuron	
CB0758		FBbt:20004475	adult CB0758 neuron	
CB0759		FBbt:20004476	adult CB0759 neuron	
CB0761		FBbt:20004477	adult CB0761 neuron	
CB0762		FBbt:20004478	adult CB0762 neuron	
CB0763		FBbt:20004479	adult CB0763 neuron	
CB0764		FBbt:20004480	adult CB0764 neuron	
CB0765		FBbt:20004481	adult CB0765 neuron	
CB0766		FBbt:20004482	adult CB0766 neuron	
CB0768		FBbt:20004483	adult CB0768 neuron	
CB0769		FBbt:20004484	adult CB0769 neuron	
CB0770		FBbt:20004485	adult CB0770 neuron	
CB0771		FBbt:20004486	adult CB0771 neuron	
CB0772		FBbt:20004487	adult CB0772 neuron	
CB0773		FBbt:20004488	adult CB0773 neuron	
CB0774		FBbt:20004489	adult CB0774 neuron	
CB0775		FBbt:20004490	adult CB0775 neuron	
CB0778		FBbt:20004491	adult CB0778 neuron	
CB0779		FBbt:20004492	adult CB0779 neuron	
CB0781		FBbt:20004493	adult CB0781 neuron	
CB0783		FBbt:20004494	adult CB0783 neuron	
CB0784		FBbt:20004495	adult CB0784 neuron	
CB0785		FBbt:20004496	adult CB0785 neuron	
CB0786		FBbt:20004497	adult CB0786 neuron	
CB0787		FBbt:20004498	adult CB0787 neuron	
CB0788		FBbt:20004499	adult CB0788 neuron	
CB0789		FBbt:20004500	adult CB0789 neuron	
CB0791		FBbt:20004501	adult CB0791 neuron	
CB0792		FBbt:20004502	adult CB0792 neuron	
CB0793		FBbt:20004503	adult CB0793 neuron	
CB0795		FBbt:20004504	adult CB0795 neuron	
CB0796		FBbt:20004505	adult CB0796 neuron	
CB0797		FBbt:20004506	adult CB0797 neuron	
CB0798		FBbt:20004507	adult CB0798 neuron	
CB0799		FBbt:20004508	adult CB0799 neuron	
CB0800		FBbt:20004509	adult CB0800 neuron	
CB0801		FBbt:20004510	adult CB0801 neuron	
CB0802		FBbt:20004511	adult CB0802 neuron	
CB0803		FBbt:20004512	adult CB0803 neuron	
CB0804		FBbt:20004513	adult CB0804 neuron	
CB0806		FBbt:20004514	adult CB0806 neuron	
CB0807		FBbt:20004515	adult CB0807 neuron	
CB0809		FBbt:20004516	adult CB0809 neuron	
CB0810		FBbt:20004517	adult CB0810 neuron	
CB0811		FBbt:20004518	adult CB0811 neuron	
CB0812		FBbt:20004519	adult CB0812 neuron	
CB0813		FBbt:20004520	adult CB0813 neuron	
CB0814		FBbt:20004521	adult CB0814 neuron	
CB0815		FBbt:20004522	adult CB0815 neuron	
CB0817		FBbt:20004524	adult CB0817 neuron	
CB0819		FBbt:20004525	adult CB0819 neuron	
CB0821		FBbt:00051945	adult tentacular subesophageal neuron	
CB0823		FBbt:20004527	adult CB0823 neuron	
CB0824		FBbt:20004528	adult CB0824 neuron	
CB0825		FBbt:20004529	adult CB0825 neuron	
CB0827		FBbt:20004530	adult CB0827 neuron	
CB0828		FBbt:20004531	adult CB0828 neuron	
CB0829		FBbt:20004532	adult CB0829 neuron	
CB0830		FBbt:20004533	adult CB0830 neuron	
CB0831		FBbt:20004534	adult CB0831 neuron	
CB0832		FBbt:20004535	adult CB0832 neuron	
CB0833		FBbt:00051953	adult tundra subesophageal neuron	
CB0834		FBbt:20004537	adult CB0834 neuron	
CB0835		FBbt:20004538	adult CB0835 neuron	
CB0836		FBbt:20004539	adult CB0836 neuron	
CB0838		FBbt:20004540	adult CB0838 neuron	
CB0839		FBbt:20004541	adult CB0839 neuron	
CB0840		FBbt:20004542	adult CB0840 neuron	
CB0842		FBbt:20004543	adult CB0842 neuron	
CB0844		FBbt:20004544	adult CB0844 neuron	
CB0845		FBbt:20004545	adult CB0845 neuron	
CB0847		FBbt:20004546	adult CB0847 neuron	
CB0848		FBbt:20004547	adult CB0848 neuron	
CB0850		FBbt:20004548	adult CB0850 neuron	
CB0851		FBbt:20004549	adult CB0851 neuron	
CB0853		FBbt:20004550	adult CB0853 neuron	
CB0854		FBbt:20004551	adult CB0854 neuron	
CB0855		FBbt:20004552	adult CB0855 neuron	
CB0856		FBbt:20004553	adult CB0856 neuron	
CB0857		FBbt:20004554	adult CB0857 neuron	
CB0858		FBbt:00051188	proboscis muscle 6 motor neuron	
CB0859		FBbt:20004556	adult CB0859 neuron	
CB0860		FBbt:20004557	adult CB0860 neuron	
CB0861		FBbt:20004558	adult CB0861 neuron	
CB0862		FBbt:20004559	adult CB0862 neuron	
CB0863		FBbt:20004560	adult CB0863 neuron	
CB0864		FBbt:20004561	adult CB0864 neuron	
CB0865		FBbt:20004562	adult CB0865 neuron	
CB0866		FBbt:20004563	adult CB0866 neuron	
CB0867		FBbt:20004564	adult CB0867 neuron	
CB0869		FBbt:20004565	adult CB0869 neuron	
CB0870		FBbt:20004566	adult CB0870 neuron	
CB0871		FBbt:20004567	adult CB0871 neuron	
CB0872		FBbt:20004568	adult CB0872 neuron	
CB0873		FBbt:20004569	adult CB0873 neuron	
CB0874		FBbt:20004570	adult CB0874 neuron	
CB0875		FBbt:20004571	adult CB0875 neuron	
CB0877		FBbt:20004572	adult CB0877 neuron	
CB0878		FBbt:20004573	adult CB0878 neuron	
CB0879		FBbt:20004574	adult CB0879 neuron	
CB0880		FBbt:20004575	adult CB0880 neuron	
CB0881		FBbt:20004576	adult CB0881 neuron	
CB0882		FBbt:20004577	adult CB0882 neuron	
CB0883		FBbt:20004578	adult CB0883 neuron	
CB0884		FBbt:20004579	adult CB0884 neuron	
CB0885		FBbt:20004580	adult CB0885 neuron	
CB0886		FBbt:20004581	adult CB0886 neuron	
CB0889		FBbt:20004582	adult CB0889 neuron	
CB0890		FBbt:00051882	adult foxglove subesophageal neuron	
CB0891		FBbt:20004584	adult CB0891 neuron	
CB0892		FBbt:20004585	adult CB0892 neuron	
CB0893		FBbt:20004586	adult CB0893 neuron	
CB0894		FBbt:20004587	adult CB0894 neuron	
CB0895		FBbt:20004588	adult CB0895 neuron	
CB0896		FBbt:20004589	adult CB0896 neuron	
CB0897		FBbt:20004590	adult CB0897 neuron	
CB0898		FBbt:20004591	adult CB0898 neuron	
CB0899		FBbt:20004592	adult CB0899 neuron	
CB0900		FBbt:20004593	adult CB0900 neuron	
CB0901		FBbt:20004594	adult CB0901 neuron	
CB0902		FBbt:20004595	adult CB0902 neuron	
CB0903		FBbt:20004596	adult CB0903 neuron	
CB0904		FBbt:20004597	adult CB0904 neuron	
CB0906		FBbt:20004599	adult CB0906 neuron	
CB0907		FBbt:20004600	adult CB0907 neuron	
CB0908		FBbt:20004601	adult CB0908 neuron	
CB0909		FBbt:20004602	adult CB0909 neuron	
CB0910		FBbt:20004603	adult CB0910 neuron	
CB0911		FBbt:00051190	proboscis muscle 8 motor neuron	
CB0912		FBbt:20004605	adult CB0912 neuron	
CB0913		FBbt:20004606	adult CB0913 neuron	
CB0914		FBbt:20004607	adult CB0914 neuron	
CB0915		FBbt:20004608	adult CB0915 neuron	
CB0916		FBbt:20004609	adult CB0916 neuron	
CB0917		FBbt:20004610	adult CB0917 neuron	
CB0918		FBbt:20004611	adult CB0918 neuron	
CB0919		FBbt:20004612	adult CB0919 neuron	
CB0920		FBbt:20004613	adult CB0920 neuron	
CB0921		FBbt:20004614	adult CB0921 neuron	
CB0922		FBbt:20004615	adult CB0922 neuron	
CB0923		FBbt:20004616	adult CB0923 neuron	
CB0924		FBbt:20004617	adult CB0924 neuron	
CB0925		FBbt:20004618	adult CB0925 neuron	
CB0926		FBbt:20004619	adult CB0926 neuron	
CB0927		FBbt:20004620	adult CB0927 neuron	
CB0929		FBbt:20004621	adult CB0929 neuron	
CB0930		FBbt:20004622	adult CB0930 neuron	
CB0931		FBbt:20004623	adult CB0931 neuron	
CB0932		FBbt:20004624	adult CB0932 neuron	
CB0933		FBbt:20004625	adult CB0933 neuron	
CB0934		FBbt:20004626	adult CB0934 neuron	
CB0937		FBbt:20004628	adult CB0937 neuron	
CB0938		FBbt:20004629	adult CB0938 neuron	
CB0939		FBbt:20004630	adult CB0939 neuron	
CB0942		FBbt:20004632	adult CB0942 neuron	
CB0943		FBbt:20004633	adult CB0943 neuron	
CB0944		FBbt:20004634	adult CB0944 neuron	
CB0945		FBbt:20004635	adult CB0945 neuron	
CB0946		FBbt:20004636	adult CB0946 neuron	
CB0947		FBbt:20004637	adult CB0947 neuron	
CB0948		FBbt:20004638	adult CB0948 neuron	
CB0950		FBbt:20004640	adult CB0950 neuron	
CB0951		FBbt:20004641	adult CB0951 neuron	
CB0952		FBbt:20004642	adult CB0952 neuron	
CB0955		FBbt:20004643	adult CB0955 neuron	
CB0956		FBbt:20004644	adult CB0956 neuron	
CB0957		FBbt:20004645	adult CB0957 neuron	
CB0958		FBbt:20004646	adult CB0958 neuron	
CB0959		FBbt:20004647	adult CB0959 neuron	
CB0960		FBbt:20004648	adult CB0960 neuron	
CB0961		FBbt:20004649	adult CB0961 neuron	
CB0962		FBbt:20004650	adult CB0962 neuron	
CB0963		FBbt:20004651	adult CB0963 neuron	
CB0964		FBbt:20004652	adult CB0964 neuron	
CB0965		FBbt:20004653	adult CB0965 neuron	
CB0966		FBbt:20004654	adult CB0966 neuron	
CB0967		FBbt:20004655	adult CB0967 neuron	
CB0968		FBbt:20004656	adult CB0968 neuron	
CB0969		FBbt:20004657	adult CB0969 neuron	
CB0971		FBbt:20004658	adult CB0971 neuron	
CB0972		FBbt:20004659	adult CB0972 neuron	
CB0973		FBbt:20004660	adult CB0973 neuron	
CB0974		FBbt:20004661	adult CB0974 neuron	
CB0975		FBbt:20004662	adult CB0975 neuron	
CB0976		FBbt:20004663	adult CB0976 neuron	
CB0977		FBbt:20004664	adult CB0977 neuron	
CB0978		FBbt:20004665	adult CB0978 neuron	
CB0979		FBbt:20004666	adult CB0979 neuron	
CB0980		FBbt:20004667	adult CB0980 neuron	
CB0981		FBbt:20004668	adult CB0981 neuron	
CB0982		FBbt:20004669	adult CB0982 neuron	
CB0983		FBbt:20004670	adult CB0983 neuron	
CB0984		FBbt:20004671	adult CB0984 neuron	
CB0985		FBbt:20004672	adult CB0985 neuron	
CB0986		FBbt:20004673	adult CB0986 neuron	
CB0987		FBbt:20004674	adult CB0987 neuron	
CB0988		FBbt:20004675	adult CB0988 neuron	
CB0989		FBbt:20004676	adult CB0989 neuron	
CB0990		FBbt:20004677	adult CB0990 neuron	
CB0991		FBbt:20004678	adult CB0991 neuron	
CB0992		FBbt:20004679	adult CB0992 neuron	
CB0993		FBbt:20004680	adult CB0993 neuron	
CB0994		FBbt:20004681	adult CB0994 neuron	
CB0996		FBbt:20004682	adult CB0996 neuron	
CB0997		FBbt:20004683	adult CB0997 neuron	
CB0998		FBbt:20004684	adult CB0998 neuron	
CB0999		FBbt:20004685	adult CB0999 neuron	
CB1000		FBbt:20004686	adult CB1000 neuron	
CB1001		FBbt:20004687	adult CB1001 neuron	
CB1002		FBbt:20004688	adult CB1002 neuron	
CB1003		FBbt:20004689	adult CB1003 neuron	
CB1005		FBbt:20004690	adult CB1005 neuron	
CB1006		FBbt:20004691	adult CB1006 neuron	
CB1007		FBbt:20004692	adult CB1007 neuron	
CB1008		FBbt:20004693	adult CB1008 neuron	
CB1009		FBbt:20004694	adult CB1009 neuron	
CB1010		FBbt:20004695	adult CB1010 neuron	
CB1012		FBbt:20004697	adult CB1012 neuron	
CB1013		FBbt:20004698	adult CB1013 neuron	
CB1014		FBbt:20004699	adult CB1014 neuron	
CB1015		FBbt:20004700	adult CB1015 neuron	
CB1016		FBbt:20004701	adult CB1016 neuron	
CB1017		FBbt:20004702	adult CB1017 neuron	
CB1018		FBbt:20004703	adult CB1018 neuron	
CB1020		FBbt:20004704	adult CB1020 neuron	
CB1021		FBbt:20004705	adult CB1021 neuron	
CB1022		FBbt:20004706	adult CB1022 neuron	
CB1023		FBbt:20004707	adult CB1023 neuron	
CB1024		FBbt:20004708	adult CB1024 neuron	
CB1025		FBbt:20004709	adult CB1025 neuron	
CB1026		FBbt:20004710	adult CB1026 neuron	
CB1028		FBbt:20004711	adult CB1028 neuron	
CB1029		FBbt:20004712	adult CB1029 neuron	
CB1030		FBbt:20004713	adult CB1030 neuron	
CB1031		FBbt:20004714	adult CB1031 neuron	
CB1032		FBbt:20004715	adult CB1032 neuron	
CB1033		FBbt:20004716	adult CB1033 neuron	
CB1035		FBbt:20004717	adult CB1035 neuron	
CB1036		FBbt:20004718	adult CB1036 neuron	
CB1037		FBbt:20004719	adult CB1037 neuron	
CB1038		FBbt:20004720	adult CB1038 neuron	
CB1039		FBbt:20004721	adult CB1039 neuron	
CB1040		FBbt:20004722	adult CB1040 neuron	
CB1041		FBbt:20004723	adult CB1041 neuron	
CB1042		FBbt:20004724	adult CB1042 neuron	
CB1043		FBbt:20004725	adult CB1043 neuron	
CB1044		FBbt:20004726	adult CB1044 neuron	
CB1045		FBbt:20004727	adult CB1045 neuron	
CB1046		FBbt:20004728	adult CB1046 neuron	
CB1047		FBbt:20004729	adult CB1047 neuron	
CB1048		FBbt:20004730	adult CB1048 neuron	
CB1049		FBbt:20004731	adult CB1049 neuron	
CB1050		FBbt:20004732	adult CB1050 neuron	
CB1051		FBbt:20004733	adult CB1051 neuron	
CB1053		FBbt:20004734	adult CB1053 neuron	
CB1054		FBbt:20004735	adult CB1054 neuron	
CB1055		FBbt:20004736	adult CB1055 neuron	
CB1056		FBbt:20004737	adult CB1056 neuron	
CB1057		FBbt:20004738	adult CB1057 neuron	
CB1058		FBbt:20004739	adult CB1058 neuron	
CB1059		FBbt:20004740	adult CB1059 neuron	
CB1060		FBbt:20004741	adult CB1060 neuron	
CB1061		FBbt:20004742	adult CB1061 neuron	
CB1062		FBbt:20004743	adult CB1062 neuron	
CB1063		FBbt:20004744	adult CB1063 neuron	
